Contract Name	Last Trade Date (EDT)	Strike	Last Price	Bid	Ask	Change	% Change	Volume	Open Interest	Implied Volatility
SPY250912P00460000	8/15/2025 2:00 PM	460	0.11	0.12	0.13	-0.04	-26.67%	2	345	48.73%
SPY250912P00465000	8/7/2025 2:52 PM	465	0.13	0.13	0.14	-0.18	-58.06%	1	134	47.66%
SPY250912P00470000	8/14/2025 3:43 PM	470	0.14	0.14	0.15	0.00	0.00%	20	107	46.63%
SPY250912P00475000	8/12/2025 3:57 PM	475	0.16	0.15	0.17	0.00	0.00%	38	47	45.90%
SPY250912P00480000	8/14/2025 12:42 PM	480	0.18	0.16	0.18	0.00	0.00%	120	81	44.78%
SPY250912P00485000	8/12/2025 12:59 PM	485	0.20	0.17	0.19	0.00	0.00%	59	60	43.65%
SPY250912P00490000	8/15/2025 3:25 PM	490	0.19	0.18	0.20	-0.02	-9.52%	9	56	42.48%
SPY250912P00495000	8/14/2025 11:49 AM	495	0.20	0.20	0.22	0.00	0.00%	1	171	41.55%
SPY250912P00500000	8/15/2025 4:08 PM	500	0.23	0.21	0.23	-0.01	-4.17%	157	1,316	40.38%
SPY250912P00505000	8/13/2025 10:28 AM	505	0.20	0.23	0.25	-0.02	-9.09%	2	64	39.40%
SPY250912P00510000	8/14/2025 3:29 PM	510	0.24	0.25	0.26	-0.01	-4.00%	1	679	38.18%
SPY250912P00515000	8/15/2025 12:29 PM	515	0.26	0.27	0.28	-0.02	-7.14%	56	654	37.13%
SPY250912P00520000	8/15/2025 2:18 PM	520	0.28	0.28	0.30	-0.02	-6.67%	36	249	36.06%
SPY250912P00525000	8/15/2025 3:36 PM	525	0.30	0.30	0.32	-0.01	-3.23%	21	238	34.96%
SPY250912P00530000	8/15/2025 10:44 AM	530	0.31	0.32	0.34	-0.02	-6.06%	1	167	33.84%
SPY250912P00535000	8/15/2025 2:18 PM	535	0.34	0.35	0.37	-0.01	-2.86%	79	151	32.81%
SPY250912P00540000	8/15/2025 3:34 PM	540	0.37	0.37	0.39	-0.01	-2.63%	63	908	31.64%
SPY250912P00545000	8/15/2025 4:14 PM	545	0.40	0.40	0.42	-0.01	-2.44%	32	1,440	30.57%
SPY250912P00550000	8/15/2025 4:04 PM	550	0.44	0.43	0.44	0.01	2.33%	17	1,618	29.33%
SPY250912P00555000	8/14/2025 3:33 PM	555	0.47	0.46	0.48	0.00	0.00%	229	424	28.30%
SPY250912P00560000	8/15/2025 11:54 AM	560	0.49	0.49	0.51	-0.02	-3.92%	20	509	27.11%
SPY250912P00565000	8/15/2025 4:02 PM	565	0.54	0.53	0.55	-0.01	-1.82%	224	584	25.98%
SPY250912P00570000	8/15/2025 3:48 PM	570	0.57	0.58	0.60	-0.02	-3.39%	67	3,849	24.89%
SPY250912P00575000	8/15/2025 3:22 PM	575	0.62	0.64	0.66	-0.04	-6.06%	234	721	23.83%
SPY250912P00580000	8/15/2025 4:08 PM	580	0.74	0.72	0.74	0.01	1.37%	232	795	22.82%
SPY250912P00585000	8/15/2025 3:53 PM	585	0.79	0.81	0.83	-0.03	-3.66%	23	897	21.78%
SPY250912P00590000	8/15/2025 3:54 PM	590	0.92	0.92	0.95	-0.02	-2.13%	78	1,251	20.81%
SPY250912P00595000	8/15/2025 4:12 PM	595	1.10	1.06	1.10	0.08	7.84%	1,094	2,240	19.87%
SPY250912P00600000	8/15/2025 4:11 PM	600	1.30	1.26	1.30	0.03	2.36%	1,372	5,089	18.98%
SPY250912P00605000	8/15/2025 4:14 PM	605	1.52	1.52	1.54	0.01	0.66%	43,933	872	18.07%
SPY250912P00608000	8/15/2025 9:49 AM	608	1.68	1.69	1.72	0.00	0.00%	12	744	17.55%
SPY250912P00609000	8/15/2025 10:41 AM	609	1.67	1.76	1.78	0.02	1.21%	86	431	17.36%
SPY250912P00610000	8/15/2025 4:14 PM	610	1.83	1.83	1.85	0.04	2.23%	230	2,278	17.19%
SPY250912P00611000	8/15/2025 2:58 PM	611	1.76	1.90	1.92	-0.03	-1.68%	67	223	17.01%
SPY250912P00612000	8/14/2025 1:53 PM	612	1.91	1.97	2.00	-0.07	-3.54%	2	938	16.85%
SPY250912P00613000	8/15/2025 11:40 AM	613	2.05	2.05	2.07	0.06	3.02%	6	423	16.65%
SPY250912P00614000	8/15/2025 4:12 PM	614	2.17	2.13	2.16	0.20	10.15%	71	222	16.50%
SPY250912P00615000	8/15/2025 3:14 PM	615	2.10	2.21	2.24	0.11	5.53%	332	3,972	16.31%
SPY250912P00616000	8/15/2025 3:26 PM	616	2.25	2.30	2.33	0.01	0.45%	356	596	16.13%
SPY250912P00617000	8/15/2025 3:15 PM	617	2.28	2.40	2.43	0.12	5.56%	18	203	15.97%
SPY250912P00618000	8/15/2025 4:00 PM	618	2.49	2.49	2.53	0.18	7.79%	188	331	15.80%
SPY250912P00619000	8/15/2025 4:03 PM	619	2.66	2.60	2.63	0.31	13.19%	12	105	15.61%
SPY250912P00620000	8/15/2025 4:08 PM	620	2.78	2.70	2.74	0.16	6.11%	1,035	2,705	15.43%
SPY250912P00621000	8/15/2025 4:14 PM	621	2.83	2.82	2.85	0.14	5.20%	268	311	15.25%
SPY250912P00622000	8/15/2025 4:13 PM	622	2.98	2.94	2.98	0.08	2.76%	39	245	15.09%
SPY250912P00623000	8/15/2025 3:57 PM	623	3.01	3.06	3.10	0.00	0.00%	72	650	14.90%
SPY250912P00624000	8/15/2025 4:10 PM	624	3.27	3.19	3.23	0.43	15.14%	20	428	14.71%
SPY250912P00625000	8/15/2025 4:10 PM	625	3.42	3.32	3.37	0.43	14.38%	981	1,285	14.54%
SPY250912P00626000	8/15/2025 3:37 PM	626	3.30	3.47	3.51	-0.14	-4.07%	44	561	14.34%
SPY250912P00627000	8/15/2025 4:01 PM	627	3.63	3.62	3.66	0.37	11.35%	11	445	14.15%
SPY250912P00628000	8/15/2025 3:53 PM	628	3.70	3.78	3.82	0.35	10.45%	45	359	13.97%
SPY250912P00629000	8/15/2025 3:48 PM	629	3.75	3.94	3.99	0.21	5.93%	43	608	13.79%
SPY250912P00630000	8/15/2025 4:11 PM	630	4.21	4.11	4.16	0.36	9.35%	1,074	2,630	13.59%
SPY250912P00631000	8/15/2025 4:00 PM	631	4.28	4.29	4.34	0.51	13.53%	440	762	13.40%
SPY250912P00632000	8/15/2025 12:58 PM	632	4.33	4.48	4.52	0.29	7.18%	327	921	13.18%
SPY250912P00633000	8/15/2025 3:47 PM	633	4.44	4.68	4.75	0.33	8.03%	34	938	13.04%
SPY250912P00634000	8/15/2025 3:59 PM	634	4.87	4.89	4.96	0.41	9.19%	79	562	12.84%
SPY250912P00635000	8/15/2025 4:11 PM	635	5.22	5.13	5.19	0.40	8.30%	45,090	2,954	12.65%
SPY250912P00636000	8/15/2025 4:14 PM	636	5.36	5.35	5.42	0.66	14.04%	77	1,648	12.44%
SPY250912P00637000	8/15/2025 4:00 PM	637	5.59	5.60	5.65	0.71	14.55%	164	1,887	12.22%
SPY250912P00638000	8/15/2025 4:13 PM	638	5.91	5.86	5.96	0.83	16.34%	404	1,208	12.09%
SPY250912P00639000	8/15/2025 4:05 PM	639	6.30	6.14	6.18	0.85	15.60%	139	752	11.80%
SPY250912P00640000	8/15/2025 4:12 PM	640	6.55	6.43	6.49	0.60	10.08%	2,269	4,822	11.63%
SPY250912P00641000	8/15/2025 4:12 PM	641	6.81	6.75	6.81	0.51	8.10%	403	1,242	11.44%
SPY250912P00642000	8/15/2025 4:13 PM	642	7.12	7.07	7.16	0.56	8.54%	1,268	1,223	11.27%
SPY250912P00643000	8/15/2025 4:14 PM	643	7.47	7.43	7.47	0.57	8.26%	1,379	1,057	11.02%
SPY250912P00644000	8/15/2025 4:06 PM	644	8.00	7.79	7.91	0.68	9.29%	602	607	10.92%
SPY250912P00645000	8/15/2025 4:04 PM	645	8.38	8.19	8.30	0.77	10.12%	446	2,005	10.72%
SPY250912P00646000	8/15/2025 4:02 PM	646	8.75	8.63	8.74	0.78	9.79%	133	475	10.57%
SPY250912P00647000	8/15/2025 4:12 PM	647	9.22	8.80	9.44	1.22	15.25%	29	254	10.76%
SPY250912P00648000	8/15/2025 3:16 PM	648	9.16	9.47	9.82	0.36	4.09%	54	273	10.44%
SPY250912P00650000	8/15/2025 4:03 PM	650	10.80	10.50	11.01	1.62	17.65%	429	385	10.36%
SPY250912P00651000	8/15/2025 4:12 PM	651	11.32	10.61	11.76	1.52	15.51%	66	30	10.50%
SPY250912P00655000	8/15/2025 11:00 AM	655	13.45	12.95	14.52	1.37	11.34%	2	29	10.42%
SPY250912P00700000	8/13/2025 12:28 PM	700	56.51	55.46	58.26	0.00	0.00%	1	0	22.92%
SPY250919P00150000	8/15/2025 12:53 PM	150	0.01	0.00	0.01	-0.01	-50.00%	30	30,142	131.25%
SPY250919P00155000	8/5/2025 10:02 AM	155	0.01	0.00	0.01	0.00	0.00%	10	8,568	131.25%
SPY250919P00160000	8/1/2025 11:02 AM	160	0.01	0.00	0.01	0.00	0.00%	1	2,911	128.13%
SPY250919P00165000	8/5/2025 12:30 PM	165	0.01	0.00	0.01	0.00	0.00%	888	4,215	125.00%
SPY250919P00170000	8/5/2025 12:30 PM	170	0.01	0.00	0.01	0.00	0.00%	386	2,525	121.88%
SPY250919P00175000	8/5/2025 10:59 AM	175	0.01	0.00	0.01	0.00	0.00%	104	1,918	118.75%
SPY250919P00180000	8/12/2025 9:59 AM	180	0.01	0.00	0.01	0.00	0.00%	1	4,526	115.63%
SPY250919P00185000	8/13/2025 2:54 PM	185	0.01	0.00	0.01	0.00	0.00%	1,500	5,144	112.50%
SPY250919P00190000	8/7/2025 2:18 PM	190	0.01	0.00	0.01	0.00	0.00%	752	4,025	112.50%
SPY250919P00195000	8/7/2025 1:14 PM	195	0.01	0.00	0.01	0.00	0.00%	115	6,991	109.38%
SPY250919P00200000	8/12/2025 9:36 AM	200	0.01	0.00	0.01	0.00	0.00%	4	12,267	106.25%
SPY250919P00205000	8/8/2025 1:18 PM	205	0.01	0.00	0.01	0.00	0.00%	31	9,799	104.69%
SPY250919P00210000	8/7/2025 9:30 AM	210	0.01	0.00	0.01	0.00	0.00%	1	2,169	103.13%
SPY250919P00215000	8/13/2025 11:53 AM	215	0.01	0.00	0.01	0.00	0.00%	1,120	6,835	100.00%
SPY250919P00220000	8/13/2025 11:53 AM	220	0.01	0.00	0.01	0.00	0.00%	306	8,767	98.44%
SPY250919P00225000	8/12/2025 9:40 AM	225	0.01	0.00	0.01	0.00	0.00%	1	14,412	96.88%
SPY250919P00230000	8/12/2025 4:13 PM	230	0.01	0.00	0.01	0.00	0.00%	1	3,807	93.75%
SPY250919P00235000	8/12/2025 3:55 PM	235	0.01	0.00	0.01	0.00	0.00%	800	12,369	93.75%
SPY250919P00240000	8/13/2025 9:30 AM	240	0.01	0.00	0.01	0.00	0.00%	98	1,805	90.63%
SPY250919P00245000	8/15/2025 4:04 PM	245	0.01	0.00	0.02	0.00	0.00%	1,102	3,428	93.75%
SPY250919P00250000	8/15/2025 4:00 PM	250	0.02	0.01	0.02	0.01	100.00%	3,004	4,344	93.75%
SPY250919P00255000	8/13/2025 10:13 AM	255	0.01	0.00	0.02	0.00	0.00%	7	3,270	89.06%
SPY250919P00260000	8/8/2025 1:24 PM	260	0.02	0.01	0.02	0.00	0.00%	405	5,228	90.63%
SPY250919P00265000	8/11/2025 9:30 AM	265	0.02	0.01	0.02	0.00	0.00%	55	3,919	88.28%
SPY250919P00270000	8/14/2025 12:11 PM	270	0.02	0.01	0.02	0.00	0.00%	79	8,283	86.72%
SPY250919P00275000	8/12/2025 4:09 PM	275	0.02	0.01	0.02	0.00	0.00%	100	4,050	85.16%
SPY250919P00280000	8/12/2025 4:09 PM	280	0.02	0.01	0.02	0.00	0.00%	150	2,236	83.59%
SPY250919P00285000	8/12/2025 4:09 PM	285	0.01	0.01	0.02	0.00	0.00%	57	3,331	81.25%
SPY250919P00290000	8/13/2025 4:14 PM	290	0.02	0.01	0.02	0.00	0.00%	1	5,368	79.69%
SPY250919P00295000	8/13/2025 4:13 PM	295	0.02	0.01	0.02	0.00	0.00%	95	3,995	78.13%
SPY250919P00300000	8/15/2025 10:01 AM	300	0.02	0.01	0.02	0.00	0.00%	121	20,145	76.56%
SPY250919P00305000	8/14/2025 2:32 PM	305	0.01	0.01	0.03	-0.02	-66.67%	1	2,184	76.56%
SPY250919P00310000	8/14/2025 12:00 PM	310	0.02	0.02	0.03	0.00	0.00%	21	3,736	76.56%
SPY250919P00315000	8/14/2025 10:14 AM	315	0.03	0.02	0.03	0.00	0.00%	20	1,279	75.00%
SPY250919P00320000	8/15/2025 10:03 AM	320	0.03	0.02	0.03	0.00	0.00%	2	7,024	73.44%
SPY250919P00325000	8/14/2025 9:39 AM	325	0.02	0.02	0.03	0.00	0.00%	3	2,829	71.88%
SPY250919P00330000	8/14/2025 4:05 PM	330	0.03	0.02	0.03	0.00	0.00%	202	3,208	70.31%
SPY250919P00335000	8/15/2025 12:55 PM	335	0.04	0.03	0.04	0.01	33.33%	871	1,927	70.70%
SPY250919P00340000	8/13/2025 10:26 AM	340	0.03	0.03	0.04	0.00	0.00%	6	4,184	69.14%
SPY250919P00345000	8/13/2025 4:00 PM	345	0.04	0.03	0.04	0.00	0.00%	11	4,498	67.58%
SPY250919P00350000	8/15/2025 3:22 PM	350	0.03	0.03	0.04	0.00	0.00%	3	4,066	66.21%
SPY250919P00355000	8/15/2025 3:24 PM	355	0.05	0.04	0.05	0.01	25.00%	6	5,788	66.21%
SPY250919P00360000	8/15/2025 10:04 AM	360	0.05	0.04	0.05	0.00	0.00%	244	2,117	64.84%
SPY250919P00365000	8/15/2025 10:16 AM	365	0.04	0.04	0.05	-0.01	-20.00%	8	5,446	63.28%
SPY250919P00370000	8/15/2025 2:30 PM	370	0.05	0.05	0.06	-0.01	-16.67%	224	4,245	63.09%
SPY250919P00375000	8/15/2025 11:26 AM	375	0.06	0.05	0.06	0.00	0.00%	526	3,120	61.52%
SPY250919P00380000	8/15/2025 3:46 PM	380	0.06	0.05	0.06	0.00	0.00%	107	4,669	60.16%
SPY250919P00385000	8/15/2025 1:09 PM	385	0.07	0.06	0.07	0.00	0.00%	3	2,176	59.77%
SPY250919P00390000	8/15/2025 4:01 PM	390	0.06	0.06	0.07	-0.01	-14.29%	12	6,189	58.40%
SPY250919P00395000	8/15/2025 1:53 PM	395	0.07	0.07	0.08	-0.01	-12.50%	1	2,114	57.81%
SPY250919P00400000	8/15/2025 2:35 PM	400	0.08	0.07	0.08	0.00	0.00%	157	52,785	56.45%
SPY250919P00405000	8/15/2025 3:14 PM	405	0.08	0.08	0.09	-0.01	-11.11%	150	1,985	55.66%
SPY250919P00410000	8/15/2025 3:18 PM	410	0.09	0.08	0.10	0.01	12.50%	101	14,732	54.69%
SPY250919P00415000	8/15/2025 2:01 PM	415	0.09	0.09	0.10	-0.01	-10.00%	10	11,191	53.61%
SPY250919P00420000	8/15/2025 3:06 PM	420	0.11	0.10	0.11	0.00	0.00%	42	4,335	52.83%
SPY250919P00425000	8/15/2025 2:41 PM	425	0.10	0.11	0.12	-0.01	-9.09%	359	117,584	51.95%
SPY250919P00430000	8/15/2025 3:10 PM	430	0.13	0.11	0.13	0.01	8.33%	40	59,985	50.88%
SPY250919P00435000	8/15/2025 3:51 PM	435	0.12	0.12	0.14	-0.01	-7.69%	37	10,285	50.34%
SPY250919P00440000	8/15/2025 4:00 PM	440	0.14	0.13	0.15	-0.01	-6.67%	54	10,321	49.41%
SPY250919P00445000	8/15/2025 2:46 PM	445	0.15	0.14	0.16	0.00	0.00%	15	9,216	48.44%
SPY250919P00450000	8/15/2025 3:30 PM	450	0.16	0.15	0.17	-0.01	-5.88%	142	35,426	47.41%
SPY250919P00455000	8/15/2025 3:10 PM	455	0.17	0.17	0.18	-0.01	-5.56%	1	10,924	46.39%
SPY250919P00460000	8/15/2025 10:38 AM	460	0.17	0.18	0.19	-0.01	-5.56%	19	9,986	45.36%
SPY250919P00465000	8/15/2025 3:56 PM	465	0.20	0.19	0.20	0.00	0.00%	3,003	13,694	44.34%
SPY250919P00470000	8/15/2025 2:05 PM	470	0.21	0.21	0.22	0.01	5.00%	91	16,388	43.51%
SPY250919P00475000	8/15/2025 2:18 PM	475	0.22	0.22	0.23	-0.01	-4.35%	117	211,993	42.43%
SPY250919P00480000	8/15/2025 4:13 PM	480	0.24	0.24	0.25	-0.01	-4.00%	165	120,056	41.55%
SPY250919P00485000	8/15/2025 3:56 PM	485	0.26	0.25	0.27	0.00	0.00%	150	11,121	40.67%
SPY250919P00490000	8/15/2025 3:58 PM	490	0.28	0.27	0.29	0.00	0.00%	47	30,679	39.72%
SPY250919P00495000	8/15/2025 3:54 PM	495	0.30	0.29	0.31	0.00	0.00%	346	14,397	38.77%
SPY250919P00500000	8/15/2025 4:11 PM	500	0.33	0.31	0.33	0.02	6.45%	197	69,368	37.77%
SPY250919P00505000	8/15/2025 3:48 PM	505	0.33	0.34	0.35	0.01	3.13%	11	14,362	36.77%
SPY250919P00510000	8/15/2025 3:56 PM	510	0.37	0.36	0.37	0.01	2.78%	341	23,104	35.74%
SPY250919P00515000	8/15/2025 4:05 PM	515	0.40	0.38	0.40	0.02	5.26%	800	13,267	34.82%
SPY250919P00520000	8/15/2025 3:18 PM	520	0.41	0.41	0.43	-0.02	-4.65%	559	27,290	33.86%
SPY250919P00525000	8/15/2025 4:03 PM	525	0.45	0.44	0.45	0.01	2.27%	1,679	130,787	32.76%
SPY250919P00530000	8/15/2025 3:40 PM	530	0.46	0.47	0.48	-0.02	-4.17%	1,254	126,987	31.76%
SPY250919P00535000	8/15/2025 3:45 PM	535	0.49	0.50	0.52	-0.01	-2.00%	137	42,256	30.84%
SPY250919P00540000	8/15/2025 4:02 PM	540	0.54	0.53	0.55	0.01	1.89%	281	75,512	29.79%
SPY250919P00545000	8/15/2025 4:05 PM	545	0.59	0.57	0.59	0.03	5.36%	315	20,360	28.78%
SPY250919P00550000	8/15/2025 4:03 PM	550	0.63	0.62	0.63	0.02	3.28%	1,141	57,450	27.76%
SPY250919P00555000	8/15/2025 4:02 PM	555	0.67	0.66	0.68	0.02	3.08%	621	20,412	26.77%
SPY250919P00560000	8/15/2025 4:04 PM	560	0.74	0.72	0.74	0.01	1.37%	2,035	57,509	25.82%
SPY250919P00565000	8/15/2025 4:00 PM	565	0.78	0.79	0.81	-0.03	-3.70%	935	51,713	24.87%
SPY250919P00570000	8/15/2025 4:04 PM	570	0.90	0.87	0.89	0.03	3.45%	1,480	39,129	23.92%
SPY250919P00575000	8/15/2025 4:09 PM	575	1.00	0.97	0.99	0.03	3.09%	114	55,351	23.01%
SPY250919P00576000	8/15/2025 3:44 PM	576	0.95	0.99	1.02	-0.04	-4.04%	27	817	22.88%
SPY250919P00577000	8/15/2025 3:59 PM	577	1.01	1.02	1.04	0.04	4.12%	43	799	22.68%
SPY250919P00578000	8/15/2025 3:09 PM	578	0.99	1.04	1.06	0.00	0.00%	83	1,512	22.49%
SPY250919P00579000	8/15/2025 12:41 PM	579	1.02	1.06	1.09	-0.04	-3.77%	22	785	22.33%
SPY250919P00580000	8/15/2025 4:03 PM	580	1.12	1.07	1.12	0.04	3.70%	7,518	86,021	22.17%
SPY250919P00581000	8/15/2025 3:29 PM	581	1.07	1.12	1.14	0.01	0.94%	15	2,043	21.97%
SPY250919P00582000	8/15/2025 2:32 PM	582	1.07	1.15	1.17	-0.17	-13.71%	52	2,310	21.80%
SPY250919P00583000	8/15/2025 2:02 PM	583	1.09	1.18	1.20	-0.18	-14.17%	1	1,546	21.63%
SPY250919P00584000	8/14/2025 12:43 PM	584	1.32	1.21	1.23	0.00	0.00%	52	2,645	21.45%
SPY250919P00585000	8/15/2025 4:08 PM	585	1.28	1.24	1.26	0.10	8.47%	470	31,888	21.28%
SPY250919P00586000	8/15/2025 4:02 PM	586	1.29	1.28	1.30	0.01	0.78%	12	1,972	21.14%
SPY250919P00587000	8/15/2025 4:00 PM	587	1.31	1.31	1.34	0.08	6.50%	11	1,598	20.98%
SPY250919P00588000	8/15/2025 12:58 PM	588	1.25	1.35	1.37	-0.01	-0.79%	6	2,358	20.80%
SPY250919P00589000	8/15/2025 2:35 PM	589	1.33	1.39	1.41	0.01	0.76%	12	956	20.64%
SPY250919P00590000	8/15/2025 4:11 PM	590	1.45	1.43	1.45	0.02	1.40%	2,200	55,750	20.47%
SPY250919P00591000	8/15/2025 12:29 PM	591	1.42	1.47	1.50	-0.09	-5.96%	4	4,654	20.34%
SPY250919P00592000	8/15/2025 4:03 PM	592	1.57	1.50	1.54	-0.12	-7.10%	8	13,453	20.17%
SPY250919P00593000	8/15/2025 4:13 PM	593	1.58	1.56	1.58	0.05	3.27%	5,009	2,893	19.99%
SPY250919P00594000	8/15/2025 3:03 PM	594	1.55	1.61	1.63	0.03	1.97%	129	13,618	19.84%
SPY250919P00595000	8/15/2025 4:12 PM	595	1.67	1.66	1.68	0.11	7.05%	1,070	38,092	19.68%
SPY250919P00596000	8/15/2025 2:28 PM	596	1.59	1.71	1.73	0.00	0.00%	137	18,474	19.52%
SPY250919P00597000	8/15/2025 4:07 PM	597	1.79	1.76	1.78	0.14	8.48%	1,261	17,720	19.35%
SPY250919P00598000	8/15/2025 3:03 PM	598	1.75	1.81	1.84	0.08	4.79%	5,122	8,468	19.20%
SPY250919P00599000	8/15/2025 3:19 PM	599	1.80	1.87	1.90	0.06	3.45%	235	2,701	19.06%
SPY250919P00600000	8/15/2025 4:14 PM	600	1.96	1.93	1.96	0.06	3.16%	5,454	117,681	18.90%
SPY250919P00601000	8/15/2025 3:58 PM	601	1.97	1.99	2.02	0.08	4.23%	122	27,317	18.73%
SPY250919P00602000	8/15/2025 3:22 PM	602	2.02	2.06	2.12	0.03	1.51%	38	37,089	18.67%
SPY250919P00603000	8/15/2025 3:03 PM	603	2.07	2.13	2.18	0.09	4.55%	200	3,766	18.49%
SPY250919P00604000	8/15/2025 4:11 PM	604	2.24	2.19	2.23	0.22	10.89%	25	11,332	18.28%
SPY250919P00605000	8/15/2025 4:14 PM	605	2.27	2.26	2.30	0.06	2.71%	1,605	50,771	18.12%
SPY250919P00606000	8/15/2025 3:38 PM	606	2.27	2.34	2.38	0.11	5.09%	757	5,325	17.97%
SPY250919P00607000	8/15/2025 3:16 PM	607	2.30	2.42	2.45	-0.16	-6.50%	77	3,841	17.79%
SPY250919P00608000	8/15/2025 3:05 PM	608	2.43	2.50	2.53	-0.04	-1.62%	54	15,800	17.63%
SPY250919P00609000	8/15/2025 3:10 PM	609	2.56	2.58	2.66	0.06	2.40%	244	12,531	17.57%
SPY250919P00610000	8/15/2025 4:12 PM	610	2.68	2.67	2.70	0.11	4.28%	13,988	54,194	17.30%
SPY250919P00611000	8/15/2025 4:14 PM	611	2.77	2.76	2.82	0.13	4.92%	243	5,229	17.21%
SPY250919P00612000	8/15/2025 4:14 PM	612	2.88	2.86	2.89	0.28	10.77%	26,000	1,992	16.99%
SPY250919P00613000	8/15/2025 4:10 PM	613	3.03	2.95	2.99	0.33	12.22%	626	9,233	16.83%
SPY250919P00614000	8/15/2025 4:07 PM	614	3.12	3.05	3.09	0.15	5.05%	25,682	26,094	16.67%
SPY250919P00615000	8/15/2025 4:13 PM	615	3.18	3.16	3.20	0.11	3.58%	2,555	39,658	16.51%
SPY250919P00616000	8/15/2025 4:11 PM	616	3.34	3.27	3.30	0.38	12.84%	405	6,562	16.33%
SPY250919P00617000	8/15/2025 3:03 PM	617	3.38	3.39	3.45	0.10	3.05%	108	3,987	16.23%
SPY250919P00618000	8/15/2025 4:09 PM	618	3.58	3.50	3.54	0.22	6.55%	2,936	6,795	16.01%
SPY250919P00619000	8/15/2025 4:11 PM	619	3.71	3.63	3.66	0.22	6.30%	3,289	6,802	15.84%
SPY250919P00620000	8/15/2025 4:13 PM	620	3.78	3.75	3.79	0.16	4.42%	22,157	75,808	15.68%
SPY250919P00621000	8/15/2025 4:02 PM	621	3.90	3.89	3.93	0.22	5.98%	582	3,734	15.52%
SPY250919P00622000	8/15/2025 4:03 PM	622	4.10	4.03	4.07	0.49	13.57%	213	5,566	15.35%
SPY250919P00623000	8/15/2025 4:08 PM	623	4.28	4.17	4.21	0.27	6.73%	220	6,812	15.18%
SPY250919P00624000	8/15/2025 4:14 PM	624	4.35	4.32	4.36	0.20	4.82%	676	7,684	15.01%
SPY250919P00625000	8/15/2025 4:14 PM	625	4.53	4.48	4.52	0.26	6.09%	5,721	53,950	14.84%
SPY250919P00630000	8/15/2025 4:14 PM	630	5.38	5.36	5.40	0.27	5.28%	12,681	63,382	13.96%
SPY250919P00635000	8/15/2025 4:13 PM	635	6.48	6.45	6.50	0.34	5.54%	5,030	36,951	13.07%
SPY250919P00640000	8/15/2025 4:14 PM	640	7.89	7.85	7.90	0.43	5.76%	13,549	32,248	12.19%
SPY250919P00645000	8/15/2025 4:14 PM	645	9.71	9.61	9.78	0.55	6.00%	6,482	11,110	11.45%
SPY250919P00650000	8/15/2025 4:11 PM	650	12.23	11.62	12.25	0.88	7.75%	2,262	6,967	10.89%
SPY250919P00655000	8/15/2025 3:54 PM	655	14.90	14.37	15.55	1.48	11.03%	182	1,996	10.83%
SPY250919P00660000	8/15/2025 3:33 PM	660	18.34	17.67	19.28	1.18	6.88%	109	1,414	10.81%
SPY250919P00665000	8/15/2025 3:42 PM	665	21.79	21.13	23.89	0.70	3.32%	8	108	11.87%
SPY250919P00670000	8/15/2025 4:00 PM	670	26.85	25.56	28.37	1.66	6.59%	196	94	12.41%
SPY250919P00675000	8/15/2025 9:46 AM	675	30.37	30.46	33.26	-0.11	-0.36%	1	4	13.65%
SPY250919P00680000	8/15/2025 4:14 PM	680	37.36	35.46	38.26	2.83	8.20%	21	9	15.08%
SPY250919P00685000	7/31/2025 3:38 PM	685	51.70	40.46	43.26	0.00	0.00%	25	0	16.47%
SPY250919P00690000	8/11/2025 10:54 AM	690	52.99	45.46	48.26	0.00	0.00%	2	7	17.82%
SPY250919P00695000	7/17/2025 3:51 PM	695	67.36	50.46	53.26	0.00	0.00%	3	0	19.14%
SPY250919P00700000	8/15/2025 4:14 PM	700	57.36	55.46	58.26	2.36	4.29%	15	10	20.43%
SPY250919P00705000	8/11/2025 3:51 PM	705	69.56	60.46	63.26	0.00	0.00%	5	0	21.69%
SPY250919P00720000	6/20/2025 3:34 PM	720	126.31	91.45	93.46	0.00	0.00%	2	0	53.10%
SPY250919P00725000	8/16/2024 10:30 AM	725	171.88	162.47	166.21	0.00	0.00%	3	0	144.35%
SPY250919P00730000	5/16/2025 3:35 PM	730	136.15	132.07	135.60	0.00	0.00%	10	0	100.41%
SPY250919P00735000	2/18/2025 12:52 PM	735	124.00	170.40	173.82	0.00	0.00%	-	0	145.41%
SPY250919P00740000	6/21/2024 3:43 PM	740	195.53	189.83	193.06	0.00	0.00%	1	0	165.65%
SPY250919P00745000	6/21/2024 3:43 PM	745	200.57	194.81	198.08	0.00	0.00%	1	0	167.54%
SPY250919P00750000	6/20/2025 3:56 PM	750	155.34	121.45	123.47	0.00	0.00%	2	0	62.69%
SPY250919P00755000	6/20/2025 3:56 PM	755	160.36	126.45	128.47	0.00	0.00%	2	0	64.19%
SPY250919P00760000	7/23/2025 3:50 PM	760	126.81	115.46	118.26	0.00	0.00%	2	0	34.17%
SPY250919P00780000	7/23/2025 3:49 PM	780	146.82	135.46	138.26	0.00	0.00%	-	0	38.23%
SPY250919P00800000	6/20/2025 3:56 PM	800	205.36	171.41	173.47	0.00	0.00%	2	0	76.71%
SPY250919P00805000	6/20/2025 3:56 PM	805	210.38	176.47	178.47	0.00	0.00%	2	0	78.06%
